"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-05-03 00:00:00","2025-05-03T00:00:00.000Z",1390,8.2,8.2,375,418,418,24.9,24.2,24.6,53,74,152,148,1,2,18.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-05-02 00:00:00","2025-05-02T00:00:00.000Z",1391,8,8,373,416,416,23.6,22.8,22.9,55,77,133,132,1,2,17
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-05-01 00:00:00","2025-05-01T00:00:00.000Z",1390,15.1,15.1,492,415,415,23.5,22.6,22.7,57,79,108,105,1,3.6,28.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-30 00:00:00","2025-04-30T00:00:00.000Z",1370,28.9,28.9,833,414,414,23.8,23,23,57,79,101,99,1,10.2,50.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-29 00:00:00","2025-04-29T00:00:00.000Z",1384,16.9,16.9,598,410,410,23.7,22.9,23,58,81,112,110,2,5.9,27.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-28 00:00:00","2025-04-28T00:00:00.000Z",1298,25.1,25.1,840,408,408,24.5,23.9,24.1,59,82,148,143,1,11.2,35.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-27 00:00:00","2025-04-27T00:00:00.000Z",1274,19.5,19.5,621,402,402,24.8,24.2,24.5,57,80,105,108,1,6.1,30.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-26 00:00:00","2025-04-26T00:00:00.000Z",1311,20.8,20.8,692,400,400,25,24.4,24.6,51,72,169,161,1,7.7,33
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-25 00:00:00","2025-04-25T00:00:00.000Z",1381,12.4,12.4,453,401,401,26,25.6,26.2,47,66,93,94,1,2.9,24.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-24 00:00:00","2025-04-24T00:00:00.000Z",1401,11.7,11.7,449,403,403,26.3,26,26.6,45,65,86,88,2,3.1,22.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-23 00:00:00","2025-04-23T00:00:00.000Z",1353,15.7,15.7,610,403,403,26.5,26.2,27,46,65,121,105,2,5.2,27.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-22 00:00:00","2025-04-22T00:00:00.000Z",1292,6.4,6.4,331,412,412,28.2,28.2,29.6,42,60,108,102,2,1.4,14.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-21 00:00:00","2025-04-21T00:00:00.000Z",1358,4.7,4.7,268,415,415,29.5,29.7,31.1,37,53,137,132,1,0.5,12.8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-20 00:00:00","2025-04-20T00:00:00.000Z",1305,16.8,16.8,552,409,409,25.8,25.4,26.2,49,69,127,123,1,4.8,31
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-19 00:00:00","2025-04-19T00:00:00.000Z",1395,12,12,495,406,406,23.9,23.2,23.3,55,77,143,139,1,4.1,22.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-18 00:00:00","2025-04-18T00:00:00.000Z",1379,14.2,14.2,491,406,406,24.1,23.3,23.5,54,76,105,105,1,3.7,27.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-17 00:00:00","2025-04-17T00:00:00.000Z",1387,30,30,845,407,407,24.6,23.9,24.1,50,71,109,109,1,10.2,51.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-16 00:00:00","2025-04-16T00:00:00.000Z",1394,22.5,22.5,652,411,411,25,24.4,24.8,49,69,110,110,1,6.6,40
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-15 00:00:00","2025-04-15T00:00:00.000Z",1385,12.2,12.2,442,411,411,24.4,23.7,24,53,73,135,136,1,2.8,24.8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-14 00:00:00","2025-04-14T00:00:00.000Z",1394,5.8,5.8,360,409,409,23.8,23,23.2,54,75,124,123,1,1.7,11.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-13 00:00:00","2025-04-13T00:00:00.000Z",1394,1.9,1.9,206,410,410,23.8,23,23.1,54,75,88,92,1,0.3,4.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-12 00:00:00","2025-04-12T00:00:00.000Z",1392,1.5,1.5,191,410,410,23.9,23.1,23.2,55,76,85,87,1,0.1,3.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-11 00:00:00","2025-04-11T00:00:00.000Z",1375,3.4,3.4,279,409,409,23.8,23,23.1,56,78,151,145,1,1.2,5.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-10 00:00:00","2025-04-10T00:00:00.000Z",1389,8.7,8.7,450,406,406,23.5,22.7,22.8,56,78,98,101,2,3.9,12.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-09 00:00:00","2025-04-09T00:00:00.000Z",1400,3.6,3.6,259,406,406,25.1,24.5,24.9,46,66,141,139,1,0.9,7.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-08 00:00:00","2025-04-08T00:00:00.000Z",1400,1.5,1.5,196,410,410,25.8,25.3,25.6,42,60,75,75,1,0.3,3.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-07 00:00:00","2025-04-07T00:00:00.000Z",1384,3.3,3.3,258,408,408,25,24.4,24.8,49,69,134,132,1,0.9,6.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-06 00:00:00","2025-04-06T00:00:00.000Z",1365,2.7,2.7,206,411,411,25.4,24.9,25.3,44,63,121,125,1,0.2,8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-05 00:00:00","2025-04-05T00:00:00.000Z",1377,2.2,2.2,210,409,409,23.8,23,23.1,52,73,166,164,1,0.3,5.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-04 00:00:00","2025-04-04T00:00:00.000Z",1385,0.8,0.8,158,409,409,23,22.1,22.1,53,74,100,104,1,0,2.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-03 00:00:00","2025-04-03T00:00:00.000Z",1402,1.3,1.3,193,405,405,22.7,21.7,21.7,54,75,102,104,2,0.1,3.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-02 00:00:00","2025-04-02T00:00:00.000Z",1402,7.8,7.8,373,402,402,22.7,21.7,21.8,54,75,140,134,1,2.1,17.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-04-01 00:00:00","2025-04-01T00:00:00.000Z",1401,3.7,3.7,225,405,405,23.6,22.8,22.9,49,70,84,87,1,0.4,10.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-31 00:00:00","2025-03-31T00:00:00.000Z",1401,1.7,1.7,189,406,406,23.8,23,23.1,50,70,94,97,1,0.3,4.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-30 00:00:00","2025-03-30T00:00:00.000Z",1401,1.2,1.2,193,405,405,23.5,22.7,22.8,50,71,158,154,1,0.1,2.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-29 00:00:00","2025-03-29T00:00:00.000Z",1402,6.2,6.2,398,403,403,22.9,22,22,53,74,135,131,1,2.7,9.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-28 00:00:00","2025-03-28T00:00:00.000Z",1401,5.9,5.9,359,402,402,23.1,22.1,22.2,53,74,132,129,1,1.8,11.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-27 00:00:00","2025-03-27T00:00:00.000Z",1399,6,6,305,401,401,23.1,22.2,22.3,51,72,95,98,1,0.7,14.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-26 00:00:00","2025-03-26T00:00:00.000Z",1401,21.3,21.3,559,405,405,24.4,23.7,23.9,46,65,145,127,1,4.3,39.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-25 00:00:00","2025-03-25T00:00:00.000Z",1402,31.6,31.6,840,410,410,24.6,24,24.1,43,62,136,131,1,9.7,55
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-24 00:00:00","2025-03-24T00:00:00.000Z",1376,40,40,1119,409,409,24.1,23.3,23.4,44,63,113,114,1,16.1,69.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-23 00:00:00","2025-03-23T00:00:00.000Z",1401,34.2,34.2,952,407,407,23.8,23,23.1,47,67,101,102,1,11.6,61.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-22 00:00:00","2025-03-22T00:00:00.000Z",1401,19.5,19.5,564,406,406,23.1,22.2,22.3,52,73,91,93,1,4.8,37.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-21 00:00:00","2025-03-21T00:00:00.000Z",1402,5.6,5.6,301,405,405,23,22.6,22.6,53,66,140,140,1,0.8,14.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-20 00:00:00","2025-03-20T00:00:00.000Z",1401,6.6,6.6,334,406,406,22.8,22.8,22.8,52,52,93,96,2,1.3,13.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-19 00:00:00","2025-03-19T00:00:00.000Z",1400,12,12,414,403,403,24,24,23.9,49,49,71,72,2,2.3,24.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-18 00:00:00","2025-03-18T00:00:00.000Z",1395,25.6,25.6,765,407,407,25.9,25.9,25.5,42,42,133,126,1,9,45.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-17 00:00:00","2025-03-17T00:00:00.000Z",1402,11.5,11.5,396,409,409,25.5,25.5,25.2,43,43,121,122,1,2.3,22.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-16 00:00:00","2025-03-16T00:00:00.000Z",1402,5.9,5.9,290,407,407,24.6,24.6,24.5,47,47,109,109,1,0.9,13
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-15 00:00:00","2025-03-15T00:00:00.000Z",1401,5.2,5.2,282,407,407,23.8,23.8,23.7,49,49,102,104,1,0.7,12.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-14 00:00:00","2025-03-14T00:00:00.000Z",1401,4,4,266,405,405,23,23,22.9,54,54,117,119,1,0.5,9.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-13 00:00:00","2025-03-13T00:00:00.000Z",1401,3.8,3.8,276,405,405,22.7,22.7,22.7,54,54,110,112,1,0.8,8.8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-12 00:00:00","2025-03-12T00:00:00.000Z",1397,2.6,2.6,221,407,407,22.8,22.8,22.8,52,52,95,94,1,0.3,7.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-11 00:00:00","2025-03-11T00:00:00.000Z",1402,2.2,2.2,220,408,408,22.8,22.8,22.7,54,54,120,124,1,0.2,5.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-10 00:00:00","2025-03-10T00:00:00.000Z",1401,1.5,1.5,193,407,407,22.6,22.6,22.6,54,54,92,94,1,0.1,3.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-09 00:00:00","2025-03-09T00:00:00.000Z",1402,0.8,0.8,165,405,405,22.9,22.9,22.8,53,53,96,100,1,0.1,2.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-08 00:00:00","2025-03-08T00:00:00.000Z",1402,1.3,1.3,189,409,409,22.8,22.8,22.8,53,53,127,127,1,0.1,3.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-07 00:00:00","2025-03-07T00:00:00.000Z",1402,1.6,1.6,197,410,410,22.6,22.6,22.6,52,52,119,119,1,0.4,4.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-06 00:00:00","2025-03-06T00:00:00.000Z",1401,0.6,0.6,149,410,410,22.5,22.5,22.5,51,51,78,81,1,0.1,2.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-05 00:00:00","2025-03-05T00:00:00.000Z",1402,1.8,1.8,201,408,408,22.6,22.6,22.5,54,54,103,105,1,0.8,3.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-04 00:00:00","2025-03-04T00:00:00.000Z",1402,0.3,0.3,125,408,408,22.6,22.6,22.5,54,54,97,97,1,0.1,0.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-03 00:00:00","2025-03-03T00:00:00.000Z",1401,0.6,0.6,138,405,405,22.9,22.9,22.9,52,52,110,110,1,0.2,1.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-02 00:00:00","2025-03-02T00:00:00.000Z",1402,1.7,1.7,188,392,392,22.7,22.7,22.7,54,54,63,65,2,0.1,5.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-03-01 00:00:00","2025-03-01T00:00:00.000Z",1402,9.4,9.4,407,389,389,23,23,23,52,52,123,127,2,2.6,19.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-28 00:00:00","2025-02-28T00:00:00.000Z",620,11.8,11.8,447,393,393,25.2,25.2,25,42,42,105,110,2,3,23.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-27 00:00:00","2025-02-27T00:00:00.000Z",288,24,24,647,400,400,27.5,27.5,26.5,23,23,150,135,2,6.4,41.4
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-26 00:00:00","2025-02-26T00:00:00.000Z",288,31.6,31.6,908,400,400,28.2,28.2,27,21,21,187,159,2,11.5,52.9
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-25 00:00:00","2025-02-25T00:00:00.000Z",288,29.6,29.6,897,400,400,28.7,28.7,27.2,19,19,87,90,2,11.8,53
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-24 00:00:00","2025-02-24T00:00:00.000Z",288,29.5,29.5,834,403,403,28.8,28.8,27.4,20,20,114,112,2,10,50.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-23 00:00:00","2025-02-23T00:00:00.000Z",288,27.6,27.6,738,408,408,28.6,28.6,27.3,22,22,102,103,1,8,48.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-22 00:00:00","2025-02-22T00:00:00.000Z",288,27.6,27.6,782,412,412,27.2,27.2,26.4,29,29,133,124,2,9.9,48
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-21 00:00:00","2025-02-21T00:00:00.000Z",288,5.8,5.8,300,411,411,24.7,24.7,24.5,42,42,134,133,2,0.9,14
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-20 00:00:00","2025-02-20T00:00:00.000Z",287,4.9,4.9,280,415,415,25.5,25.5,25,38,38,221,169,1,0.7,12.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-19 00:00:00","2025-02-19T00:00:00.000Z",288,6.7,6.7,327,414,414,23.6,23.6,23.4,45,45,132,125,1,1.8,13.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-18 00:00:00","2025-02-18T00:00:00.000Z",288,3.8,3.8,250,413,413,22.4,22.4,22.3,52,52,94,95,1,0.5,10.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-17 00:00:00","2025-02-17T00:00:00.000Z",288,5.5,5.5,307,409,409,22.5,22.5,22.4,54,54,113,116,1,1.2,11.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-16 00:00:00","2025-02-16T00:00:00.000Z",287,7.5,7.5,369,406,406,22.2,22.2,22.1,53,53,71,75,1,1.9,15.1
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-15 00:00:00","2025-02-15T00:00:00.000Z",288,14.2,14.2,542,406,406,22.2,22.2,22.2,58,58,79,82,1,5.1,22.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-14 00:00:00","2025-02-14T00:00:00.000Z",288,17.1,17.1,666,405,405,22.4,22.4,22.4,55,55,100,103,1,7,26.8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-13 00:00:00","2025-02-13T00:00:00.000Z",288,14.8,14.8,545,401,401,22,22,22,58,58,112,114,1,5.1,25.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-12 00:00:00","2025-02-12T00:00:00.000Z",271,10.8,10.8,444,398,398,22.5,22.5,22.5,55,55,91,91,1,3.1,21.6
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-11 00:00:00","2025-02-11T00:00:00.000Z",280,18.4,18.4,552,397,397,22.9,22.9,22.8,50,50,102,106,2,4.8,32
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-10 00:00:00","2025-02-10T00:00:00.000Z",288,34.7,34.7,928,397,397,23.4,23.4,23.3,42,42,129,119,2,12.5,58.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-09 00:00:00","2025-02-09T00:00:00.000Z",283,32.1,32.1,850,399,399,24.6,24.6,24.2,29,29,121,112,2,10,54.7
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-08 00:00:00","2025-02-08T00:00:00.000Z",288,30.1,30.1,844,402,402,25.3,25.3,24.6,25,25,165,147,1,10.6,50.3
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-07 00:00:00","2025-02-07T00:00:00.000Z",288,38.7,38.7,1185,403,403,26,26,25.2,20,20,96,97,2,16.3,61.8
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-06 00:00:00","2025-02-06T00:00:00.000Z",288,10.8,10.8,435,400,400,26,26,25.2,24,24,110,104,2,3.6,20.5
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-05 00:00:00","2025-02-05T00:00:00.000Z",117,15.7,15.7,624,408,408,28.7,28.7,27.4,26,26,378,225,1,7,26.2
90104,"Lycée Technique André Peytavin, Saint-Louis",,"Outdoor","airgradient:744dbdbecb74",true,"2025-02-04 00:00:00","2025-02-04T00:00:00.000Z",4,4.2,4.2,310,851,851,23.6,23.6,23.5,46,46,95,101,1,1,8.3